"country","year","group","country_code","region","fh_regime_class","membership","visa_free","visa_dialogue","taxation","customs","public_procurement","competition","business_environment","sme_development","money_laundering","budget_control","anticorruption_policy","public_administration","elections","judiciary","civil_society_development","freedom_of_expression","human_rights","minority_rights","freedom_of_assembly","assistance_manual","assistance_fts","words","corruption","progress_words","positive","negative","difference","internet_pct","broadband","fh_national_democratic_governance","fh_electoral_process","fh_civil_society","fh_independent_media","fh_local_democratic_governance","fh_judicial_independence","fh_corruption","fh_democracy_score","fh_democracy_percentage","fh_dem_percentage_rounded","e_wbgi_cce","v2x_cspart","v2juhcind","v2jucorrdc","v2juaccnt","v2xcs_ccsi","v2cseeorgs","v2csreprss","v2cscnsult","v2csstruc_nr","v2csprtcpt","v2csantimv","v2cacamps","v2caassemb","v2capolit","v2x_corr","v2x_execorr","v2x_pubcorr","e_fh_cl","e_fh_pr","e_fh_rol","e_fh_status","e_wbgi_gee","e_wbgi_pve","e_wbgi_rle","e_wbgi_rqe","e_wbgi_vae","e_migdppcln","e_ti_cpi","v2x_freexp_altinf","v2x_polyarchy","v2x_libdem","v2x_partipdem","internet_pct_norm","broadband_norm","coc_norm","fh_independent_media_norm","progress_borzel","progress_corr_only","progress_ipi","socialisation_borzel","socialisation_ipi","socialisation_corr_only","socialisation_coc","population","assistance_man_per_capita","assistance_fts_per_capita","export","export_per_capita","gee_dum","year_factor","v2smpolsoc","v2smpolsoc_ord","pred","gdp","assistance_share","export_share","duration","georgia","pred_ipi","pred_coc","progress_dum","progress_ipi_logit","socialisation_ipi_logit","socialisation_e_wbgi_cce","pred_ipi_plm","pred_coc_plm"
"Serbia",2006,"WB","srb","Balkans","SCD","1",0,"0",1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,167,167,19275,0.0016083009,0.007003891,0.14457046,0.0437818,0.10078866,27.2,1.33,4,4.75,5.25,4.75,4.25,3.75,3.25,4.29,54.76,55,-0.293,0.647,0.708,-0.855,0.998,0.798,1.208,1.651,0.432,13,0.883,-0.052,-0.28,2.482,0.942,0.653,0.497,0.613,2,3,9,1,-0.21,-0.54,-0.532,-0.443,0.214,9.2,NA,0.809,0.637,0.516,0.433,0.523920008838802,0.0927617709065355,0.468472906403941,2,0.666666666666667,0.666666666666667,0.609028407489389,0.313333333333333,0.334351574647182,0.2,0.421773399014778,7411569,22.53,22.5323409928451,2869.1,387.111015224981,1,"2006",-0.63,1,0.360119445524874,32482070360.3204,0.000693613422730661,0.0883287293012224,2,0,0.360119445524874,0.3606977106348,1,0.443230008825361,-0.718610065967538,-0.3878,-0.12303026888428,0.040426096032496
"Serbia",2008,"WB","srb","Balkans","SCD","1",0,"1",1,2,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,190.9,64.32614255,26474,0.0020019642,0.006345849,0.1184327,0.04140464,0.07702806,35.6,5.05,4,4.75,5.25,4.25,4.25,3.5,3.5,4.21,53.57,54,-0.312,0.647,0.765,-0.855,0.998,0.798,1.208,1.651,0.432,13,0.883,-0.052,-0.28,2.482,0.942,0.653,0.497,0.613,2,3,9,1,-0.19,-0.544,-0.495,-0.29,0.282,9.36,NA,0.803,0.634,0.518,0.426,0.709534858026737,0.354181307097681,0.459113300492611,1.73333333333333,0.433333333333333,0.333333333333333,0.44987706243574,0.438888888888889,0.444744499573946,0.375,0.448357963875205,7350222,25.97,8.75159179545869,4335.1,589.791709692578,1,"2008",-0.63,1,0.460173989165807,52194221468.5007,0.000497564658870771,0.0830570871263257,4,0,0.460173989165807,0.430876365040715,0,-0.201167425240435,-0.243533596422394,-0.333833333333333,0.0399542708972995,0.0350107175027192
"Serbia",2009,"WB","srb","Balkans","SCD","1",1,"2",1,2,2,2,1,1,1,0,1,1,1,1,1,1,1,1,1,194.8,125.81944905,28468,0.0019319938,0.007201068,0.11634858,0.03838452,0.07796407,38.1,6.55,4,4.75,5.25,4.25,4.25,3.5,3.5,4.21,53.57,54,-0.312,0.648,0.765,-0.855,1.274,0.798,1.208,1.651,0.354,13,0.883,0.073,-0.28,2.482,0.942,0.653,0.497,0.613,2,2,9,1,-0.04,-0.478,-0.413,-0.126,0.336,9.36,NA,0.797,0.634,0.517,0.422,0.764777372666004,0.459592410400562,0.459113300492611,1.73333333333333,0.566666666666667,0.5,0.539904296516662,0.455555555555556,0.442157716740903,0.402777777777778,0.458702791461412,7320807,26.61,17.1865545765651,3435.5,469.278865021302,1,"2009",-1.06,0,0.425315109583231,45162894380.9318,0.000589200501091777,0.0760690838594813,5,0,0.425315109583231,0.46743099895211,1,0.159957376284358,-0.280734231964544,-0.312833333333333,0.135798013119647,0.0333100305157439
"Serbia",2010,"WB","srb","Balkans","SCD","1",1,"2",1,2,0,1,1,0,1,1,1,1,1,0,1,1,1,1,2,197.9,71.63557168,28547,0.0016113777,0.0069009,0.12057032,0.03749762,0.0830727,40.9,9.56,4.25,4.75,5.5,4,4.5,3.5,3.5,4.29,54.76,55,-0.295,0.677,0.677,-0.855,1.274,0.756,1.208,1.227,0.68,13,0.883,0.093,-0.28,2.482,0.942,0.652,0.521,0.613,2,2,9,1,-0.05,-0.422,-0.373,-0.022,0.286,9.39,NA,0.788,0.628,0.506,0.422,0.826648989061982,0.671117357695011,0.467487684729064,1.6,0.433333333333333,0.333333333333333,0.420740264448208,0.433333333333333,0.445684302286264,0.395833333333333,0.492487684729064,7291436,27.14,9.82461776802265,4349.6,596.535442401195,1,"2010",-1.06,0,0.445445737124503,41819468691.8251,0.000648980028895139,0.10400897323811,6,0,0.445445737124503,0.414057650238727,0,-0.319735276101913,-0.190338469576222,-0.24425,0.0875725380668335,0.00395723735944375
"Serbia",2012,"WB","srb","Balkans","SCD","1",1,"2",1,2,1,2,1,2,1,1,0,0,1,0,2,1,1,1,1,202,77.59287377,36662,0.0015274671,0.008401069,0.06288617,0.02722035,0.03566582,48.1,11.9,4.25,4.75,5.75,4,4.5,3.5,3.75,4.36,55.95,56,-0.33,0.633,0.781,-0.855,1.274,0.727,1.086,1.011,0.359,13,0.816,0.266,-0.28,2.482,0.727,0.649,0.508,0.613,2,2,10,1,-0.1,-0.217,-0.356,-0.063,0.199,9.42,39,0.759,0.595,0.472,0.391,0.985747431223069,0.835558678847505,0.450246305418719,1.6,0.5,0.25,0.559221087919607,0.522222222222222,0.528546576557054,0.5,0.462889983579639,7199077,28.06,10.7781697250911,5051.9,701.742737298129,1,"2012",-1.06,0,0.434048924169277,43309252921.0567,0.000647898499915185,0.116647128714238,8,0,0.434048924169277,0.437495396262526,1,0.238001484494207,0.158269583418687,-0.304333333333333,0.0816024802439643,-0.0283345014887673
"Serbia",2013,"WB","srb","Balkans","SCD","1",1,"2",1,1,2,0,1,1,0,1,1,0,1,1,2,1,1,1,1,208.3,64.09869602,35384,0.0018935112,0.003391363,0.05954875,0.02889285,0.0306559,53.45,13.16,4.25,4.75,5.75,4,4.5,3.5,3.75,4.36,55.95,56,-0.301,0.581,0.515,-0.855,0.449,0.666,0.834,0.568,-0.118,10,0.941,0.187,-0.231,2.482,0.727,0.642,0.524,0.613,2,2,10,1,-0.09,-0.076,-0.326,-0.061,0.285,9.45,42,0.558,0.495,0.38,0.32,1.1039664125511,0.924104005621926,0.464532019704433,1.6,0.433333333333333,0.416666666666667,0.526169600757209,0.386666666666667,0.430380544189366,0.35,0.427290640394089,7164132,29.08,8.94716848042443,6588.3,919.622921520709,1,"2013",-1.086,0,0.436943861605636,48394239474.6762,0.000600897964626906,0.13613810386353,9,0,0.436943861605636,0.483684170576055,1,0.104774145504348,-0.28410201713154,-0.3766,0.106324329855084,-0.0429808744910758
"Serbia",2014,"WB","srb","Balkans","SCD","1",1,"2",1,2,2,0,1,0,0,1,1,1,2,0,1,1,0,1,1,179,46.57599364,39104,0.002582856,0.004500818,0.05954875,0.02889285,0.0306559,62.08,13.39,4.25,4.75,5.75,4,4.5,3.5,3.75,4.36,55.95,56,-0.227,0.589,0.515,-0.855,0.449,0.668,0.834,0.498,-0.118,10,0.941,0.187,-0.009,2.482,0.727,0.635,0.52,0.568,2,2,10,1,0.09,0.184,-0.15,0.141,0.213,9.44,41,0.495,0.434,0.327,0.284,1.29466357308585,0.940267041461701,0.500985221674877,1.6,0.433333333333333,0.416666666666667,0.493122108939481,0.333333333333333,0.384732890601265,0.25,0.472413793103448,7130576,25.1,6.53186974516505,7109.4,997.03025393741,1,"2014",-1.341,0,0.462359434797357,47062206677.6539,0.000533336657414281,0.151063889729924,10,0,0.462359434797357,0.405426669167228,1,-0.0275132996993124,-0.47903083451967,-0.285,0.0805675306652138,-0.0483401426963245
"Serbia",2015,"WB","srb","Balkans","SCD","1",1,"2",1,2,2,1,2,1,1,2,1,2,0,1,1,0,1,1,1,223.1,53.47528064,39787,0.0029657928,0.004272752,0.08007387,0.04144902,0.03862485,65.32,14.87,4.25,4.75,5.75,3.75,4.5,3.5,3.75,4.32,55.36,55,-0.267,0.589,0.515,-0.855,0.449,0.648,0.78,0.498,-0.118,10,0.941,0.187,-0.009,2.482,0.727,0.635,0.52,0.568,2,2,10,1,0.11,0.239,-0.117,0.155,0.231,9.45,40,0.474,0.416,0.313,0.273,1.36625787205834,1.04427266338721,0.48128078817734,1.46666666666667,0.6,0.75,0.661549883421342,0.426666666666667,0.500860960219722,0.516666666666667,0.43576354679803,7095383,31.44,7.53663060049049,7883.7,1111.10281150433,1,"2015",-1.341,0,0.482440297308348,39655958842.5478,0.000792819059673506,0.198802405240077,11,0,0.482440297308348,0.464924112948583,1,0.670208674864681,0.00386061115695801,-0.3594,-0.782559402705038,-0.110953688634467
"Serbia",2016,"WB","srb","Balkans","SCD","1",1,"2",1,2,1,0,2,1,0,1,0,2,1,2,1,0,1,1,1,202.8,113.75153996,45603,0.0026752626,0.004802316,0.08797143,0.04495695,0.04301448,67.06,16.39,4,4.75,5.75,3.5,4.5,3.5,3.75,4.25,54.17,54,-0.322,0.589,0.4,-0.855,0.449,0.648,0.78,0.498,-0.118,10,0.941,0.187,0.053,2.346,0.727,0.684,0.566,0.602,2,3,10,1,0.08,0.14,-0.159,0.056,0.2,9.49,42,0.473,0.401,0.302,0.265,1.40470666224727,1.15108924806746,0.454187192118227,1.33333333333333,0.5,0.5,0.578713718485336,0.386666666666667,0.447054117270296,0.416666666666667,0.449261083743842,7058322,28.73,16.1159465323345,8719.3,1235.32193629024,1,"2016",-1.341,0,0.485975460512751,40692643373.0327,0.000706024421579837,0.214272145460532,12,0,0.485975460512751,0.432661455915553,1,0.317495307810724,-0.220892985151641,-0.332,-0.185530765367309,-0.112933921864474
"Serbia",2018,"WB","srb","Balkans","SCD","1",1,"2",1,1,0,0,2,1,0,1,1,1,1,1,0,0,1,1,1,240.7,77.8355185,48885,0.0019637926,0.004807201,0.07396995,0.03727874,0.03669121,73.36,17.63,3.5,4.5,5.5,3.25,4.25,3.5,3.75,4.04,50.6,51,-0.37,0.554,0.048,-0.505,0.583,0.646,0.808,0.483,-0.228,9,0.757,0.493,0.053,2.346,0.727,0.643,0.566,0.585,3,3,9,2,0.11,0.017,-0.147,0.113,0.003,9.56,39,0.377,0.348,0.267,0.232,1.54391779913822,1.23822909346451,0.430541871921182,1.2,0.4,0.333333333333333,0.457589453858447,0.433333333333333,0.501963436113138,0.479166666666667,0.436330049261084,6982604,34.47,11.1470618267913,10998.5,1575.128705566,1,"2018",-1.43,0,0.510656347904829,50640650221.4622,0.00068067846382808,0.217187179704472,14,0,0.510656347904829,0.449083288502761,0,-0.170050786751477,0.00681766785075454,-0.35825,-0.394723586313111,-0.174497665377901
"Serbia",2019,"WB","srb","Balkans","T/H","1",1,"2",1,1,0,0,1,1,2,1,0,1,0,1,0,0,1,1,1,240.7,103.58163042,53090,0.0020342814,0.00421925,0.0654754,0.03460933,0.03086608,77.42,18.51,3.5,4.5,5.5,3.25,4,3.5,3.75,4,50,50,-0.446,0.582,0.048,0.07,0.942,0.646,0.808,0.483,-0.228,8,0.757,0.493,0.053,2.346,0.727,0.605,0.594,0.629,3,4,NA,2,0.02,-0.092,-0.119,0.114,0.027,9.56,39,0.412,0.355,0.26,0.24,1.63363164291239,1.30007027406887,0.393103448275862,1.2,0.366666666666667,0.416666666666667,0.505570913207552,0.46,0.531513523002665,0.5,0.402266009852217,6944975,34.66,14.9146153038708,11596.3,1669.73963189212,1,"2019",-1.43,0,0.51268809816514,51475016532.1293,0.000673336354896869,0.225280160770068,15,0,0.51268809816514,0.496756297572738,1,0.0222845749986477,0.139234897552146,-0.4274,-0.0335253694073296,-0.0152048354820631
"Serbia",2020,"WB","srb","Balkans","T/H","1",1,"2",1,0,0,2,1,1,0,2,0,0,0,0,1,0,1,1,1,240.7,240.73,67657,0.001625848,0.00338472,0.06191112,0.031378,0.03053313,77.42,18.51,3.5,4.5,5.5,3.25,4,3.5,3.5,3.96,49.4,49,-0.446,0.582,0.075,0.07,0.942,0.638,0.752,0.553,-0.228,8,0.757,0.493,0.322,1.743,0.727,0.628,0.638,0.653,3,4,NA,NA,0.02,-0.092,-0.119,0.114,0.027,9.56,38,0.41,0.342,0.239,0.234,1.63363164291239,1.30007027406887,0.393103448275862,1.2,0.3,0.166666666666667,0.380570913207552,0.386666666666667,0.467805645420077,0.366666666666667,0.402266009852217,6944975,34.66,34.6624717871555,11596.3,1669.73963189212,1,"2020",-1.376,0,0.520875332436814,51475016532.1293,0.000673336354896869,0.225280160770068,16,0,0.520875332436814,0.485381568277615,0,-0.487125697643012,-0.15432276449964,-0.4274,-0.0415467945663499,0.0101288435084655
"Croatia",2005,"WB","cro","Balkans","SCD","1",1,"2",0,0,2,1,1,0,1,1,1,0,1,1,2,1,2,1,2,105,105,62040,0.0014990329,0.004803353,0.06870593,0.03662911,0.03207682,33.14,2.65,4.5,5,5,4.25,4.25,3.5,3.25,4.25,54.17,54,0.169,0.749,0.76,0.798,0.42,0.853,1.728,1.945,0.928,11,0.871,-2,0.258,1.366,0.638,0.481,0.51,0.502,2,2,10,1,0.46,0.433,0.129,0.51,0.453,9.77,NA,0.899,0.782,0.645,0.495,0.655176223621699,0.185523541813071,0.696059113300493,1.73333333333333,0.433333333333333,0.5,0.398918045782004,0.311111111111111,0.284911175281631,0.194444444444444,0.330377668308703,4310145,24.36,24.3611293819581,4474.5,1038.13212780544,1,"2005",-0.408,1,0.56496735790815,45376744001.8044,0.000536838870568398,0.0986077802281731,1,0,0.56496735790815,0.705020436937388,0,-0.409975291580119,-0.931704325631668,-0.573333333333333,-0.338043720518157,0.0392815159722129
"Croatia",2006,"WB","cro","Balkans","SCD","1",1,"2",0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,2,140,140,32669,0.0016223331,0.008723867,0.14319295,0.04382705,0.0993659,37.98,5.76,4.5,4.75,5.25,4.25,4.25,3.75,3.25,4.29,54.76,55,0.079,0.749,0.76,0.798,0.42,0.853,1.728,1.945,0.928,11,0.871,-2,0.258,1.366,0.638,0.481,0.51,0.502,2,2,11,1,0.57,0.559,0.006,0.42,0.481,9.84,NA,0.899,0.783,0.641,0.495,0.762125731963319,0.404075895994378,0.651724137931034,1.73333333333333,0.366666666666667,0.25,0.37081395672046,0.373333333333333,0.381994464800968,0.283333333333333,0.38512315270936,4311159,32.47,32.4738660763846,5307.1,1231.01467609986,1,"2006",-0.408,1,0.622533854615781,50423077102.0764,0.00064395118001759,0.1052514107629,2,0,0.622533854615781,0.640373200857238,0,-0.528726516779544,-0.524218760846557,-0.4622,-0.382527051387559,0.00465341875325709
"Croatia",2007,"WB","cro","Balkans","SCD","1",1,"2",0,1,0,1,1,2,1,2,1,0,1,1,2,1,1,1,2,141.2,6.99462249,33249,0.0013835003,0.010616861,0.06320229,0.02754626,0.03565603,41.44,8.87,4.5,4.75,5.25,4,4.25,3.75,3.25,4.25,54.17,54,0.092,0.749,0.76,0.798,0.42,0.853,1.728,1.945,0.928,11,0.871,-2,0.258,1.366,0.638,0.478,0.502,0.502,2,2,11,1,0.47,0.605,0.088,0.491,0.518,9.9,NA,0.901,0.782,0.645,0.495,0.838581372224063,0.622628250175685,0.658128078817734,1.6,0.466666666666667,0.416666666666667,0.502550400933323,0.341666666666667,0.382149826188596,0.333333333333333,0.350862068965517,4310217,32.76,1.62280054345292,5429.5,1259.68135711033,1,"2007",-0.408,1,0.612660401913247,60073426976.5069,0.000545332631228306,0.0903810598673409,3,0,0.612660401913247,0.679184237748609,1,0.010201692210393,-0.493579023790457,-0.53175,-0.12241336932805,0.0693944574847028
"Croatia",2008,"WB","cro","Balkans","SCD","1",1,"2",0,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,146,10.34025501,35886,0.0018112913,0.01078415,0.12686462,0.03466556,0.09219906,44.24,12.13,4.75,4.75,5.25,4.25,4.25,3.75,3.5,4.36,55.95,56,-0.011,0.751,0.76,0.798,0.587,0.853,1.728,1.945,0.997,11,0.871,-2,0.258,1.366,0.638,0.463,0.502,0.502,2,2,10,1,0.57,0.572,0.086,0.51,0.468,9.94,NA,0.909,0.782,0.644,0.494,0.900452988620042,0.851721714687281,0.607389162561576,1.73333333333333,0.6,0.583333333333333,0.603562834860027,0.411111111111111,0.419130204169898,0.333333333333333,0.423645320197044,4309705,33.88,2.39929531371637,5842.4,1355.63803090931,1,"2008",-0.408,1,0.641374806146731,70234425974.0453,0.000482384521979579,0.0831842777807997,4,0,0.641374806146731,0.570353509798821,1,0.420332597812045,-0.347116933597807,-0.384,0.76260274743757,0.0769405595165754
"Croatia",2009,"WB","cro","Balkans","SCD","1",1,"2",2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,151.2,15.81780251,37723,0.0023858124,0.011133791,0.12625383,0.03566429,0.09058954,50.58,16.52,4.5,4.75,5.25,4,4.25,3.75,3.5,4.29,54.76,55,-0.046,0.781,0.76,0.798,0.587,0.866,1.728,2.352,1.312,11,0.871,-2,0.258,1.366,0.638,0.427,0.461,0.364,2,1,11,1,0.6,0.612,0.162,0.56,0.486,9.88,NA,0.905,0.782,0.657,0.515,1.04054800574522,1.16022487702038,0.590147783251231,1.6,0.7,0.666666666666667,0.700032203448567,0.433333333333333,0.415469732252252,0.375,0.436863711001642,4305181,35.12,3.67413182163537,4548.2,1056.44803319535,1,"2009",-0.408,1,0.649558734716948,62600093958.9538,0.000561021522156625,0.0726548430259898,5,0,0.649558734716948,0.537350093951955,1,0.847451214845959,-0.395316538391477,-0.357166666666667,0.580227661023951,0.0425488275004528
"Croatia",2010,"WB","cro","Balkans","SCD","1",1,"2",2,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,2,153.5,40.33726855,33881,0.0022136301,0.011510876,0.13008227,0.03810819,0.09197408,56.55,19.36,4.5,4.75,5.25,4,4.25,3.75,3.5,4.29,54.76,55,0.059,0.807,1.05,1.027,0.852,0.892,1.728,2.714,1.312,11,1.172,-2,0.258,1.528,0.638,0.303,0.22,0.259,2,1,11,1,0.62,0.608,0.202,0.574,0.476,9.88,NA,0.922,0.838,0.73,0.563,1.17246713070379,1.35980323260717,0.641871921182266,1.6,0.8,0.75,0.83884459847129,0.341666666666667,0.341158218780493,0.291666666666667,0.448891625615764,4295427,35.74,9.39074707822994,5439.3,1266.30018389324,1,"2010",-0.408,1,0.680270301177876,59918313669.1671,0.00059647873598938,0.0907785894982383,6,0,0.680270301177876,0.518644297186332,1,1.64965634064985,-0.682686373764162,-0.33275,0.328091532670605,0.0733705153635992
"Croatia",2011,"WB","cro","Balkans","SCD","1",1,"2",1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,156.5,37.61873581,34962,0.0018019564,0.011269378,0.06745139,0.02651061,0.04094078,57.79,20.7,4.5,4.75,5.5,4,4.25,3.75,3.75,4.36,55.95,56,0.064,0.833,1.05,1.027,0.909,0.893,1.728,2.714,1.623,11,1.233,-1.454,0.258,1.783,0.638,0.285,0.148,0.259,2,1,11,1,0.56,0.624,0.218,0.537,0.521,9.89,NA,0.942,0.858,0.749,0.583,1.19986741796487,1.45397048489108,0.644334975369458,1.6,0.866666666666667,0.999,0.802243245952331,0.433333333333333,0.478994745400333,0.45,0.425221674876847,4280622,36.56,8.78814709871603,5735.8,1339.94545652478,1,"2011",-0.408,1,0.683867627355456,62537851352.4904,0.000584605949985906,0.0917172540462023,7,0,0.683867627355456,0.550788228460222,1,1.40037410053233,-0.0875966492122746,-0.3808,0.256640995412535,0.0377131249324245
"Croatia",2012,"WB","cro","Balkans","SCD","1",1,"2",2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,1,2,156.1,40.945457,27605,0.0013765622,0.002427097,0.09287789,0.0230968,0.06978109,61.94,21.4,4.5,4.75,5.5,4,4.25,3.75,4,4.39,56.55,57,0.01,0.833,1.05,1.027,0.909,0.893,1.728,2.714,1.623,11,1.233,-1.366,0.258,1.927,0.638,0.285,0.148,0.259,2,1,11,1,0.71,0.607,0.246,0.458,0.541,9.88,46,0.943,0.857,0.753,0.6,1.29156999226605,1.50316233309909,0.617733990147783,1.6,0.866666666666667,0.916666666666667,0.849780513556881,0.461111111111111,0.480120005617509,0.388888888888889,0.434975369458128,4267558,36.58,9.59458711516047,5735.8,1344.04734510931,1,"2012",-0.408,1,0.711873252520568,56580819623.8529,0.000646508838917188,0.101373575676906,8,0,0.711873252520568,0.5257232325599,1,1.73288062924159,-0.0908769407058762,-0.361,0.353307123048242,0.0595588483272162
